,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2000-04-13,0.0,0.0,0.0
1,2002-05-21,9.7,-10.07,0.38
2,2002-09-17,0.03,1.24,-1.26
3,2006-10-15,-9.25,9.23,0.02
4,2008-10-27,41.4,-42.49,1.08
5,2011-01-21,-42.88,42.69,0.19
6,2014-04-12,-0.0,-0.04,0.04
7,2015-07-27,-0.21,0.15,0.07
8,2017-05-22,3.72,-3.76,0.04
9,2018-09-05,-3.63,3.61,0.02
10,2019-02-06,2.13,-2.06,-0.07
11,2020-11-12,18.42,-18.67,0.25
12,2020-12-27,-1.94,2.33,-0.38
13,2021-05-17,-17.0,17.16,-0.16
14,2021-06-09,-1.53,1.32,0.21
15,2022-01-27,-0.09,-0.12,0.21
16,2022-04-01,45.14,-44.87,-0.27
17,2022-05-03,-44.48,44.92,-0.44
18,2022-07-30,16.79,-17.37,0.58
19,2022-08-08,-17.39,17.5,-0.11
20,2023-02-10,0.8,-1.12,0.32
21,2023-03-07,0.05,0.35,-0.4
22,2023-05-06,-0.84,0.65,0.19
23,2023-05-15,5.0,-4.98,-0.01
24,2023-10-29,-4.12,4.63,-0.51
25,2024-01-21,0.84,-1.14,0.31
26,2024-06-18,-1.7,1.57,0.13
27,2024-07-04,18.74,-17.99,-0.75
28,2024-08-28,-18.41,18.21,0.2
29,2024-08-29,-0.4,-0.25,0.65
