,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2011-01-21,0.0,0.0,0.0
1,2013-09-23,0.19,-0.03,-0.16
2,2014-10-28,0.05,-0.29,0.25
3,2015-07-11,5.34,-5.52,0.18
4,2016-05-10,-4.41,5.26,-0.85
5,2017-03-26,-1.01,0.17,0.84
6,2017-06-30,-0.03,0.46,-0.42
7,2017-09-18,-0.16,-0.05,0.21
8,2018-06-17,0.2,0.05,-0.25
9,2018-09-05,-0.14,-0.01,0.15
10,2019-01-11,0.07,-0.06,-0.01
11,2019-04-05,0.62,-0.64,0.02
12,2019-10-17,24.62,-24.49,-0.13
13,2020-01-14,-24.65,24.52,0.13
14,2020-02-14,4.62,-4.69,0.07
15,2020-03-30,1.38,-1.37,-0.01
16,2020-12-27,16.59,-16.56,-0.03
17,2021-01-14,1.08,-1.01,-0.06
18,2021-02-01,-23.63,23.45,0.17
19,2021-10-21,4.32,-4.21,-0.11
20,2021-10-26,-2.43,2.36,0.07
21,2021-12-15,1.26,-1.3,0.03
22,2022-01-14,19.69,-19.7,0.01
23,2022-10-02,-23.55,23.68,-0.13
24,2022-12-05,-0.25,-0.01,0.25
25,2022-12-29,0.22,-0.04,-0.18
26,2023-02-13,11.4,-11.2,-0.2
27,2023-04-14,-0.2,0.09,0.11
28,2023-05-09,-11.16,11.28,-0.12
29,2024-08-26,30.46,-30.42,-0.03
