,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2015-07-04,0.0,0.0,0.0
1,2015-07-11,-22.02,21.98,0.04
2,2015-12-18,-7.84,7.87,-0.02
3,2018-09-05,-0.61,0.59,0.02
4,2018-11-08,-0.25,0.29,-0.04
5,2020-02-14,3.15,-3.17,0.02
6,2020-10-08,-0.72,0.72,-0.01
7,2020-11-12,28.67,-28.68,0.01
8,2020-12-27,-30.61,30.61,0.0
9,2021-01-11,8.83,-8.83,0.0
10,2021-01-14,-7.37,7.37,0.0
11,2021-10-21,-0.81,0.81,-0.0
12,2021-11-05,-0.4,0.41,-0.01
13,2021-12-12,43.53,-43.53,0.0
14,2022-01-27,-43.54,43.55,-0.0
15,2022-05-03,-0.04,0.01,0.02
16,2022-08-24,-0.62,0.61,0.01
17,2022-10-13,1.78,-1.74,-0.04
18,2022-11-10,39.58,-39.38,-0.19
19,2022-12-29,-40.29,40.09,0.2
20,2023-01-01,-0.16,0.16,-0.01
21,2023-02-13,2.1,-2.09,-0.0
22,2023-03-05,-2.5,2.49,0.01
23,2024-02-28,3.7,-3.7,-0.0
24,2024-08-26,-1.02,1.01,0.01
25,2024-10-05,32.1,-32.11,0.01
26,2025-02-27,13.13,-13.12,-0.01
