,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2014-05-05,0.0,0.0,0.0
1,2014-10-12,-0.47,-0.11,0.58
2,2016-02-13,1.2,-0.07,-1.13
3,2016-09-08,4.09,-0.24,-3.85
4,2017-02-15,-4.47,0.23,4.24
5,2018-01-01,1.62,0.03,-1.65
6,2018-12-13,-1.7,-0.55,2.25
7,2019-02-06,-0.38,-0.27,0.65
8,2019-03-03,-0.55,0.43,0.12
9,2019-04-02,-0.07,0.05,0.02
10,2019-04-07,0.47,-0.4,-0.06
11,2019-04-12,-0.26,0.2,0.06
12,2019-09-08,1.32,0.8,-2.12
13,2019-09-14,3.13,-5.18,2.06
14,2019-10-14,-3.12,3.65,-0.52
15,2019-11-23,-1.86,1.49,0.37
16,2020-01-27,1.16,-1.2,0.04
17,2020-10-08,4.07,-4.16,0.08
18,2020-10-23,-5.03,4.94,0.09
19,2020-11-12,0.13,-0.03,-0.1
20,2020-12-07,-0.16,0.05,0.11
21,2020-12-27,1.49,-1.0,-0.5
22,2021-02-20,1.79,-2.26,0.47
23,2021-03-02,-3.07,3.05,0.02
24,2021-03-12,1.03,-0.89,-0.14
25,2021-05-11,-1.09,0.9,0.19
26,2021-12-12,0.02,0.16,-0.18
27,2022-03-01,-0.23,0.17,0.06
28,2022-12-06,16.23,0.23,-16.46
29,2022-12-27,3.69,-4.67,0.97
30,2022-12-30,-4.16,4.64,-0.47
31,2023-02-10,0.59,-1.16,0.57
32,2023-03-28,-3.98,1.21,2.77
33,2023-04-13,0.7,-0.08,-0.61
34,2023-05-31,-0.54,0.05,0.49
35,2023-08-29,-8.87,-3.04,11.9
36,2023-10-30,0.4,2.87,-3.27
37,2023-12-27,-1.28,-0.38,1.66
38,2024-10-17,9.65,-2.7,-6.94
39,2024-12-10,-7.21,3.34,3.87
40,2024-12-16,-0.76,-0.83,1.58
41,2025-01-15,-0.11,-0.4,0.51
