,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2013-12-19,0.0,0.0,0.0
1,2015-01-23,1.34,-1.35,0.01
2,2015-09-20,-0.98,1.03,-0.05
3,2017-03-26,0.95,-1.02,0.07
4,2017-08-08,-2.06,2.15,-0.09
5,2017-10-11,1.38,-1.45,0.07
6,2018-09-12,0.95,-0.89,-0.05
7,2019-02-03,-2.48,2.47,0.01
8,2019-03-11,1.98,-1.51,-0.47
9,2019-04-05,21.35,-21.35,0.0
10,2020-03-30,-16.72,16.72,0.0
11,2021-04-22,32.68,-33.65,0.97
12,2021-10-21,-10.64,11.62,-0.98
13,2021-10-26,-11.08,11.11,-0.03
14,2022-02-23,-15.55,15.53,0.02
15,2022-03-31,-1.75,1.78,-0.03
16,2022-08-22,-1.03,0.6,0.43
17,2022-10-01,1.39,-1.46,0.07
18,2022-11-10,46.09,-45.6,-0.49
19,2023-04-12,-44.82,44.81,0.01
20,2023-04-14,4.32,-4.34,0.02
21,2023-09-18,-5.66,5.7,-0.04
22,2023-09-26,-0.13,0.13,-0.01
23,2024-02-28,30.45,-30.5,0.05
24,2024-07-18,-31.63,31.27,0.36
25,2024-08-26,13.31,-12.92,-0.39
26,2025-07-13,-3.73,3.78,-0.05
