,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2014-08-18,0.0,0.0,-195.9,3.52
1,2016-03-16,13.92,8.08,-181.98,11.6
2,2016-09-08,-3.6,0.0,-199.5,3.52
3,2018-01-01,24.28,8.08,-171.62,11.6
4,2018-12-23,65.88,10.42,-130.02,13.94
5,2019-03-03,65.88,8.42,-130.02,11.94
6,2019-03-05,65.88,8.42,-130.02,11.94
7,2019-03-30,203.9,8.42,8.0,11.94
8,2019-04-07,211.9,8.42,16.0,11.94
9,2019-04-17,199.9,7.06,4.0,10.58
10,2019-09-14,13.92,2.02,-181.98,5.54
11,2019-09-17,52.06,0.68,-143.84,4.2
12,2019-10-14,52.06,9.42,-143.84,12.94
13,2019-11-03,207.9,10.1,12.0,13.62
14,2020-08-02,191.9,-0.32,-4.0,3.2
15,2020-09-20,195.9,8.42,0.0,11.94
16,2020-10-08,203.9,9.08,8.0,12.6
17,2020-11-12,191.9,10.76,-4.0,14.28
18,2020-11-24,183.9,10.1,-12.0,13.62
19,2021-01-11,191.9,10.1,-4.0,13.62
20,2021-02-20,183.9,10.42,-12.0,13.94
21,2021-03-12,191.9,10.42,-4.0,13.94
22,2021-08-31,179.9,11.78,-16.0,15.3
23,2022-03-01,183.9,10.76,-12.0,14.28
24,2022-05-04,187.9,10.42,-8.0,13.94
25,2022-09-09,187.9,1.7,-8.0,5.22
26,2023-11-24,179.9,13.12,-16.0,16.64
27,2023-12-27,179.9,12.44,-16.0,15.96
28,2024-03-22,187.9,12.78,-8.0,16.3
29,2024-08-13,183.9,2.36,-12.0,5.88
30,2025-01-12,,12.44,,15.96
31,2025-01-15,,12.78,,16.3
32,2025-01-28,,12.78,,16.3
33,2025-02-06,,14.12,,17.64
