Unnamed: 0,sensor,date,IW_CDI,IW_shoreline_chg,EOV_CDI,EOV_shoreline_chg,IW_area_change (Ha),EOV_area_change (Ha),sand_area (Ha),water_area (Ha),vegetation_area (Ha)
0.0,LE07,1999-08-26,-0.75,-14.94,-0.59,-11.78,-19.52,-70.88,230.6,1035.92,736.4
,LE07,1999-09-27,0.09,1.76,-0.55,-11.04,2.0,-56.52,237.76,1014.4,750.76
,LE07,1999-12-09,1.76,35.12,0.77,15.38,17.88,53.6,143.52,998.52,860.88
,LE07,2000-01-26,-0.58,-11.52,0.41,8.12,-10.84,22.52,145.88,1027.24,829.8
,LE07,2000-03-30,-0.29,-5.8,0.81,16.16,-4.72,58.08,116.44,1021.12,865.36
,LE07,2000-05-01,1.76,35.12,-0.04,-0.7,17.88,-1.84,198.96,998.52,805.44
,LE07,2000-08-12,-0.2,-3.9,-0.44,-8.86,-4.68,-58.24,232.8,1021.08,749.04
,LE07,2000-09-06,-0.1,-2.02,-0.39,-7.88,-1.52,-65.16,242.88,1017.92,742.12
,LE07,2000-11-09,0.7,14.02,-0.54,-10.88,12.52,-87.52,279.28,1003.88,719.76
,LE07,2000-11-25,0.24,4.88,-0.16,-3.16,4.44,-14.76,198.44,1011.96,792.52
,LE07,2000-12-11,-1.96,-39.3,0.12,2.38,-34.32,0.56,144.36,1050.72,807.84
,LE07,2001-04-09,1.76,35.12,0.96,19.3,17.88,110.84,86.28,998.52,918.12
,LE07,2001-05-11,-0.48,-9.58,-0.17,-3.44,-11.32,-206.48,374.4,1027.72,600.8
,LE07,2001-09-25,0.21,4.26,-0.51,-10.24,4.2,-62.12,245.56,1012.2,745.16
,LE07,2001-12-14,0.06,1.16,0.71,14.22,0.48,50.88,128.84,1015.92,858.16
,LE07,2002-02-16,-0.13,-2.56,-0.28,-5.64,-3.0,-25.2,201.44,1019.4,782.08
,LE07,2002-08-27,-0.6,-12.08,-0.23,-4.6,-16.52,-16.56,179.28,1032.92,790.72
,LE07,2002-10-14,-0.17,-3.42,-0.21,-4.24,-4.08,-15.28,190.44,1020.48,792.0
,LE07,2002-10-30,-0.5,-9.94,-0.24,-4.7,-9.04,-16.48,186.68,1025.44,790.8
,LE07,2002-11-22,0.66,13.24,-0.48,-9.62,11.92,-28.28,219.44,1004.48,779.0
,LE07,2002-12-24,-0.94,-18.9,0.3,6.1,-26.32,16.36,136.56,1042.72,823.64
,LE07,2003-05-10,-0.93,-18.54,-0.44,-8.9,-26.84,-49.0,201.4,1043.24,758.28
,LT05,2003-10-16,0.64,12.74,-0.52,-10.3,11.48,-70.72,261.44,1004.92,736.56
,LT05,2004-02-05,0.79,15.8,0.9,18.06,18.72,78.84,119.12,997.68,886.12
,LT05,2004-04-02,1.76,35.12,0.24,4.86,17.88,14.2,182.92,998.52,821.48
,LT05,2004-05-20,1.76,35.12,-0.64,-12.9,17.88,-86.16,283.28,998.52,721.12
,LT05,2004-06-28,0.58,11.52,4.76,95.26,9.4,124.92,63.72,1007.0,932.2
,LT05,2004-07-14,1.76,35.12,-0.8,-15.96,17.88,-178.12,375.24,998.52,629.16
,LT05,2004-09-25,1.76,35.12,-0.48,-9.6,17.88,-64.64,261.76,998.52,742.64
,LT05,2005-03-27,1.76,35.12,0.94,18.9,22.88,90.52,111.6,993.52,897.8
,LT05,2005-04-21,0.07,1.46,0.9,18.0,1.04,76.76,103.52,1015.36,884.04
,LT05,2005-10-05,-0.8,-16.04,-0.14,-2.7,-19.96,-3.16,162.44,1036.36,804.12
,LT05,2005-11-22,-0.72,-14.32,0.76,15.26,-16.92,61.48,100.84,1033.32,868.76
,LT05,2006-02-26,0.73,14.52,4.44,88.84,13.04,105.0,87.28,1003.36,912.28
,LT05,2006-03-07,-0.54,-10.86,0.63,12.58,-10.92,43.88,124.44,1027.32,851.16
,LT05,2006-10-08,1.76,35.12,-0.56,-11.1,17.88,-51.72,248.84,998.52,755.56
,LT05,2006-11-02,0.48,9.52,-0.61,-12.18,8.64,-100.4,288.28,1007.76,706.88
,LT05,2006-12-11,-0.83,-16.52,-0.29,-5.84,-22.56,-31.0,187.68,1038.96,776.28
,LT05,2007-01-05,0.57,11.4,0.58,11.56,10.4,44.36,145.28,1006.0,851.64
,LT05,2007-01-21,-0.48,-9.7,0.64,12.76,-13.72,46.92,118.6,1030.12,854.2
