,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2003-02-24,0.0,0.0,0.0
1,2013-07-05,0.07,-0.05,-0.01
2,2014-01-13,44.42,-44.52,0.1
3,2014-04-19,-44.47,44.53,-0.06
4,2014-05-14,6.71,-6.67,-0.03
5,2014-06-06,28.97,-28.78,-0.19
6,2014-07-17,-35.64,35.45,0.19
7,2015-05-17,32.2,-32.2,0.0
8,2015-08-21,-32.22,32.18,0.04
9,2017-05-06,-0.04,0.02,0.02
10,2017-06-07,0.06,-0.03,-0.03
11,2017-06-23,0.01,0.02,-0.03
12,2017-09-18,-0.03,0.0,0.03
13,2018-09-05,-0.05,-0.0,0.06
14,2019-01-17,0.67,-0.66,-0.01
15,2019-01-20,-0.63,0.64,-0.01
16,2019-10-14,8.25,-8.25,0.0
17,2020-10-08,-7.54,7.55,-0.01
18,2020-11-12,-0.46,0.44,0.02
19,2020-12-27,46.96,-46.96,-0.01
20,2021-01-25,-47.23,47.22,0.01
21,2021-02-15,1.28,-1.26,-0.01
22,2021-02-20,-0.51,0.51,-0.0
23,2021-03-12,0.37,-0.38,0.01
24,2021-06-18,2.37,-2.3,-0.07
25,2021-08-12,-3.43,3.42,0.01
26,2021-08-14,1.85,-1.99,0.14
27,2022-01-27,-1.9,1.99,-0.09
28,2022-03-02,6.12,-6.13,0.01
29,2022-04-17,-6.07,6.13,-0.06
30,2022-07-15,0.01,-0.0,-0.0
31,2022-07-23,-0.07,0.06,0.01
32,2022-12-27,0.4,-0.41,0.01
33,2023-04-20,-0.32,0.34,-0.02
34,2023-05-06,0.62,-0.57,-0.06
35,2023-06-23,21.21,-21.19,-0.02
36,2023-07-10,-21.87,21.83,0.04
37,2023-07-25,0.05,-0.05,0.0
38,2024-01-21,0.6,-0.68,0.07
39,2024-03-14,-0.67,0.67,0.0
40,2024-04-30,0.03,0.0,-0.03
41,2024-06-09,0.07,-0.0,-0.07
42,2024-06-18,-0.11,0.06,0.05
43,2024-07-12,0.04,-0.05,0.01
44,2024-10-17,1.67,-1.72,0.05
45,2024-11-08,-1.71,1.72,-0.01
46,2024-11-24,-0.01,0.02,-0.0
