,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-10-15,0.0,0.0,-3.01,2.86
1,2000-02-20,14.49,-5.82,11.48,-2.96
2,2000-09-15,7.22,0.66,4.21,3.52
3,2001-03-10,13.9,-5.14,10.89,-2.28
4,2004-10-27,11.33,2.48,8.32,5.34
5,2006-02-28,15.81,-0.66,12.8,2.2
6,2006-10-10,13.53,4.76,10.52,7.62
7,2006-12-13,-17.34,-15.9,-20.35,-13.04
8,2009-11-26,3.57,-7.44,0.56,-4.58
9,2013-11-14,12.52,-10.38,9.51,-7.52
10,2014-01-01,20.63,-8.76,17.62,-5.9
11,2014-03-29,18.69,-7.44,15.68,-4.58
12,2016-03-11,20.23,-3.34,17.22,-0.48
13,2017-03-30,21.65,2.56,18.64,5.42
14,2019-02-16,9.69,-15.14,6.68,-12.28
15,2019-02-25,2.65,-13.24,-0.36,-10.38
16,2021-09-17,-3.13,0.66,-6.14,3.52
17,2023-01-18,-10.54,-5.72,-13.55,-2.86
18,2023-03-07,4.83,2.0,1.82,4.86
19,2023-03-15,-7.16,1.04,-10.17,3.9
20,2023-03-22,12.66,1.8,9.65,4.66
21,2023-03-23,11.43,2.66,8.42,5.52
22,2023-09-15,7.19,-6.28,4.18,-3.42
23,2023-11-10,3.46,-16.0,0.45,-13.14
24,2023-12-20,-4.82,-16.48,-7.83,-13.62
25,2024-03-08,5.99,-16.2,2.98,-13.34
26,2024-09-24,8.64,-7.72,5.63,-4.86
27,2024-10-11,-2.36,-7.52,-5.37,-4.66
28,2025-03-04,4.81,-15.44,1.8,-12.58
