,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2017-02-15,0.0,0.0,0.0
1,2018-12-28,6.15,0.7,-6.85
2,2019-02-06,-1.54,-0.91,2.46
3,2019-02-12,-4.71,0.92,3.79
4,2019-03-03,4.34,-0.66,-3.68
5,2019-03-28,-2.1,0.66,1.44
6,2019-04-12,7.15,-0.02,-7.12
7,2020-01-27,-6.24,-0.89,7.13
8,2020-12-27,1.47,0.19,-1.66
9,2021-02-20,-0.44,-3.49,3.93
10,2021-03-02,-3.01,3.31,-0.3
11,2021-03-12,0.19,-0.01,-0.18
12,2021-03-17,-0.19,0.02,0.18
13,2021-08-29,4.85,0.83,-5.68
14,2021-12-07,-3.89,-0.84,4.73
15,2021-12-12,-1.11,0.94,0.16
16,2022-01-27,3.09,-0.0,-3.09
17,2022-04-16,8.68,-0.95,-7.74
18,2022-12-27,-10.11,0.02,10.09
19,2023-01-01,-1.08,0.93,0.15
20,2023-03-07,11.1,-0.92,-10.17
21,2023-08-29,-3.29,0.19,3.1
22,2023-09-18,4.7,-0.21,-4.5
23,2023-12-27,-11.21,0.0,11.21
24,2024-03-01,0.92,0.03,-0.96
25,2024-04-14,-2.19,0.8,1.39
26,2024-10-17,12.19,-0.84,-11.35
