,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,1999-07-02,0.0,0.0,0.0
1,1999-10-22,-39.35,38.87,0.48
2,2000-05-01,0.97,-0.99,0.02
3,2000-09-06,37.04,-37.08,0.04
4,2000-10-08,-38.5,38.48,0.02
5,2004-04-02,21.52,-21.47,-0.05
6,2016-07-24,-21.38,20.93,0.45
7,2017-04-22,1.96,-1.92,-0.04
8,2017-08-12,-0.78,0.5,0.28
9,2018-12-21,1.19,-0.71,-0.48
10,2019-02-03,22.8,-22.65,-0.15
11,2019-05-14,-23.19,22.98,0.21
12,2019-10-05,-0.78,0.39,0.39
13,2020-03-04,0.91,-0.2,-0.7
14,2020-03-24,1.43,-1.47,0.04
15,2021-02-07,-0.51,0.48,0.04
16,2021-02-12,9.39,-9.4,0.01
17,2021-04-03,-10.51,10.58,-0.06
18,2021-05-19,-0.57,0.07,0.5
19,2021-12-29,0.97,-0.65,-0.31
20,2022-04-28,-0.73,0.35,0.38
21,2022-08-02,0.02,-0.01,-0.01
22,2022-10-05,-0.96,1.0,-0.04
23,2022-11-22,1.56,-1.31,-0.25
24,2023-02-27,-0.3,0.08,0.22
25,2023-03-06,-0.07,0.08,-0.02
26,2023-03-30,-0.64,0.64,-0.0
27,2023-07-04,0.49,-0.63,0.14
28,2023-08-29,0.33,-0.23,-0.11
29,2023-09-20,38.0,-37.99,-0.01
30,2024-01-20,-37.62,38.1,-0.48
31,2024-01-23,0.42,-0.64,0.22
32,2024-02-21,-0.89,0.71,0.18
33,2024-03-13,0.11,-0.03,-0.09
34,2024-04-02,0.13,-0.14,0.01
35,2024-04-17,0.32,-0.2,-0.11
36,2024-04-22,-0.07,-0.34,0.41
37,2024-05-03,-1.4,1.81,-0.41
38,2024-08-31,1.08,-1.16,0.08
39,2025-02-11,26.62,-26.54,-0.08
40,2025-02-16,6.4,-6.05,-0.35
41,2025-02-26,-29.04,28.84,0.2
42,2025-05-30,-5.33,4.6,0.73
