,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2002-04-03,0.0,0.0,0.0
1,2005-01-13,-3.47,3.45,0.02
2,2013-04-25,-1.67,1.67,-0.01
3,2013-11-03,0.68,-0.7,0.01
4,2013-12-05,0.0,0.0,-0.0
5,2015-08-05,0.66,-0.63,-0.04
6,2015-10-24,0.84,-0.87,0.03
7,2017-03-03,0.62,-0.61,-0.01
8,2017-03-19,0.09,-0.11,0.02
9,2018-07-12,11.1,-11.11,0.0
10,2019-05-28,-10.2,10.21,-0.01
11,2019-06-26,0.98,-1.0,0.01
12,2019-11-03,-1.27,1.27,0.0
13,2019-12-22,-0.6,0.64,-0.04
14,2020-01-22,-0.51,0.61,-0.1
15,2020-02-08,-2.08,1.98,0.1
16,2020-02-24,0.24,-0.24,0.0
17,2020-03-27,-0.05,0.06,-0.01
18,2020-04-01,3.9,-3.67,-0.23
19,2020-04-21,-2.07,1.88,0.19
20,2020-09-03,-1.7,1.62,0.08
21,2021-05-01,2.17,-2.17,-0.0
22,2021-06-15,-0.42,0.43,-0.01
23,2021-07-04,2.47,-2.48,0.01
24,2021-07-15,-1.95,1.94,0.0
25,2021-09-22,-3.39,3.39,0.0
26,2021-10-13,35.23,-35.22,-0.01
27,2022-02-13,-33.22,33.23,-0.01
28,2022-08-19,2.45,-2.47,0.02
29,2022-08-29,-3.5,3.5,0.0
30,2022-09-01,1.88,-1.88,-0.0
31,2022-09-09,-1.65,1.65,0.0
32,2022-11-04,2.14,-2.14,0.0
33,2023-02-08,-3.03,3.03,0.0
34,2023-02-16,3.23,-3.22,-0.01
35,2023-03-04,-2.18,2.16,0.01
36,2023-03-07,0.02,-0.02,0.0
37,2023-06-10,4.15,-4.15,-0.0
38,2023-07-02,38.89,-38.89,0.0
39,2023-07-10,-41.05,41.05,0.0
40,2023-07-26,-0.89,0.89,0.0
41,2023-09-20,-0.51,0.51,0.0
42,2023-10-03,-1.01,1.01,0.0
43,2023-10-13,-0.09,0.09,0.0
44,2023-12-17,1.57,-1.57,-0.0
45,2024-02-19,1.61,-1.6,-0.01
46,2024-03-30,-1.86,1.85,0.01
47,2024-04-23,14.25,-14.25,0.0
48,2024-04-30,-12.91,12.92,-0.01
49,2024-05-17,-0.15,0.14,0.01
50,2024-06-29,3.31,-3.31,0.0
51,2024-08-29,-3.74,3.74,-0.0
52,2024-12-03,-1.63,1.63,0.0
53,2024-12-16,43.31,-43.31,0.0
54,2025-01-12,-43.28,43.3,-0.01
55,2025-02-05,4.1,-4.1,-0.0
56,2025-02-19,-1.47,1.5,-0.03
57,2025-03-06,1.6,-1.58,-0.02
58,2025-03-09,-1.17,1.13,0.04
59,2025-03-26,-0.7,0.75,-0.05
60,2025-04-18,-1.36,1.28,0.08
