,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,1999-11-21,0.0,0.0,-206.2,1.88
1,1999-12-30,194.78,-1.26,-11.42,0.62
2,2006-02-08,209.06,-18.76,2.86,-16.88
3,2007-09-23,190.48,-18.76,-15.72,-16.88
4,2010-11-02,190.48,-19.38,-15.72,-17.5
5,2013-09-23,331.98,-19.38,125.78,-17.5
6,2015-07-11,-8100.72,1.24,-8306.92,3.12
7,2019-01-11,334.5,-19.38,128.3,-17.5
8,2019-01-17,230.44,-18.76,24.24,-16.88
9,2019-02-06,236.5,-18.76,30.3,-16.88
10,2019-04-05,224.78,-19.38,18.58,-17.5
11,2019-07-01,174.88,-19.38,-31.32,-17.5
12,2019-10-14,223.34,-19.38,17.14,-17.5
13,2019-10-17,226.54,-20.0,20.34,-18.12
14,2020-01-14,337.02,-19.38,130.82,-17.5
15,2020-02-14,335.76,-19.38,129.56,-17.5
16,2020-10-08,334.5,-19.38,128.3,-17.5
17,2020-10-12,203.34,-19.38,-2.86,-17.5
18,2020-12-27,223.34,-18.76,17.14,-16.88
19,2021-01-11,213.34,-18.76,7.14,-16.88
20,2021-10-08,224.78,-18.76,18.58,-16.88
21,2021-10-21,224.78,-19.38,18.58,-17.5
22,2021-11-05,207.62,-19.38,1.42,-17.5
23,2021-11-27,235.5,-18.76,29.3,-16.88
24,2022-01-14,207.62,-19.38,1.42,-17.5
25,2022-01-31,200.48,-19.38,-5.72,-17.5
26,2022-02-23,237.52,-19.38,31.32,-17.5
27,2022-02-25,224.78,-19.38,18.58,-17.5
28,2022-10-02,221.92,-18.76,15.72,-16.88
29,2022-10-21,206.2,-20.0,0.0,-18.12
30,2022-12-06,219.06,-18.76,12.86,-16.88
31,2022-12-21,216.2,-19.38,10.0,-17.5
32,2022-12-29,233.48,-19.38,27.28,-17.5
33,2022-12-30,231.46,-19.38,25.26,-17.5
34,2023-01-07,224.78,-18.76,18.58,-16.88
35,2023-01-14,334.5,-19.38,128.3,-17.5
36,2023-03-05,209.06,-19.38,2.86,-17.5
37,2023-05-09,-1041.3,-18.76,-1247.5,-16.88
38,2023-10-22,230.44,-18.76,24.24,-16.88
39,2023-12-27,221.92,-18.76,15.72,-16.88
40,2024-02-27,233.48,-18.76,27.28,-16.88
41,2024-02-28,234.48,-19.38,28.28,-17.5
42,2024-11-29,203.34,-19.38,-2.86,-17.5
