,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2019-03-03,0.0,0.0,13.48,-6.08
1,2019-04-02,0.17,2.22,13.65,-3.86
2,2019-08-20,-15.32,15.9,-1.84,9.82
3,2020-02-01,-7.51,0.54,5.97,-5.54
4,2020-03-17,-8.54,0.78,4.94,-5.3
5,2020-03-27,5.35,-1.6,18.83,-7.68
6,2020-04-01,-0.61,0.38,12.87,-5.7
7,2020-08-04,-19.14,12.86,-5.66,6.78
8,2020-11-27,-26.51,0.42,-13.03,-5.66
9,2021-02-25,-8.84,2.6,4.64,-3.48
10,2021-03-22,-12.76,4.08,0.72,-2.0
11,2021-04-16,-13.31,12.44,0.17,6.36
12,2021-07-04,-14.51,4.5,-1.03,-1.58
13,2021-08-14,-12.0,16.24,1.48,10.16
14,2022-01-21,-13.72,-6.14,-0.24,-12.22
15,2023-02-16,-21.99,4.2,-8.51,-1.88
16,2023-09-18,-10.51,20.14,2.97,14.06
17,2023-10-03,-7.47,21.6,6.01,15.52
18,2024-06-02,-15.05,11.12,-1.57,5.04
19,2024-09-27,-8.02,10.72,5.46,4.64
20,2025-02-09,-5.67,6.88,7.81,0.8
