,date,normalised_IW_shoreline_position,normalised_EOV_shoreline_position,corrected_IW_shoreline_position,EOV_shoreline_chg
0,2003-01-16,0.0,0.0,10.46,12.44
1,2007-02-04,-12.2,-9.42,-1.74,3.02
2,2013-08-31,-15.1,-5.1,-4.64,7.34
3,2013-11-03,11.23,-0.32,21.69,12.12
4,2014-02-07,-11.27,-5.42,-0.81,7.02
5,2014-09-03,-35.64,-152.44,-25.18,-140.0
6,2014-11-06,12.25,-4.02,22.71,8.42
7,2015-02-26,-11.84,-9.12,-1.38,3.32
8,2015-08-05,-30.18,-4.48,-19.72,7.96
9,2017-04-20,-29.93,-9.42,-19.47,3.02
10,2017-05-06,-19.08,-12.52,-8.62,-0.08
11,2018-02-02,-633.9,-5.56,-623.44,6.88
12,2018-06-10,-19.12,-7.42,-8.66,5.02
13,2018-12-28,-22.72,-17.0,-12.26,-4.56
14,2019-02-11,-14.04,-11.12,-3.58,1.32
15,2019-02-26,-11.02,-11.6,-0.56,0.84
16,2019-04-17,0.83,-11.28,11.29,1.16
17,2020-01-17,-18.26,-13.76,-7.8,-1.32
18,2020-01-22,10.34,-11.44,20.8,1.0
19,2020-01-27,-9.21,-10.66,1.25,1.78
20,2020-07-17,-12.5,-17.76,-2.04,-5.32
21,2020-10-03,-0.12,-11.44,10.34,1.0
22,2021-01-31,-10.85,-11.9,-0.39,0.54
23,2021-07-15,3.35,-14.22,13.81,-1.78
24,2022-02-25,-3.1,-15.46,7.36,-3.02
25,2022-05-01,9.82,-14.98,20.28,-2.54
26,2022-09-17,-6.54,-12.68,3.92,-0.24
27,2023-03-07,5.28,-14.06,15.74,-1.62
28,2023-03-28,-14.58,-13.14,-4.12,-0.7
29,2023-06-10,-11.84,-15.14,-1.38,-2.7
30,2023-11-12,-0.35,-14.06,10.11,-1.62
31,2024-05-17,-29.54,-15.14,-19.08,-2.7
32,2024-08-29,-22.79,-13.6,-12.33,-1.16
33,2024-10-07,-14.2,-12.82,-3.74,-0.38
34,2024-10-22,-22.69,-14.22,-12.23,-1.78
