,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2003-07-28,0.0,0.0,0.0
1,2005-02-23,9.28,-0.72,-8.55
2,2014-04-05,-42.37,29.55,12.82
3,2016-03-25,0.5,0.0,-0.5
4,2017-09-04,-0.03,-0.22,0.25
5,2018-09-07,-0.15,-0.01,0.17
6,2019-02-18,32.49,-31.31,-1.18
7,2019-04-14,-29.89,28.52,1.37
8,2019-04-24,-2.65,1.89,0.76
9,2019-04-29,0.77,-0.42,-0.35
10,2019-07-24,-1.74,1.51,0.23
11,2019-10-26,4.6,-1.73,-2.87
12,2020-01-19,29.17,-29.81,0.64
13,2020-06-12,-32.73,30.53,2.2
14,2020-08-26,2.74,-1.55,-1.19
15,2020-12-19,35.54,-35.69,0.15
16,2020-12-29,-1.66,2.21,-0.55
17,2021-02-12,-5.39,5.96,-0.57
18,2021-12-24,-9.91,8.11,1.79
19,2023-03-19,-21.41,20.91,0.5
20,2023-05-24,-1.13,1.05,0.08
21,2023-08-28,0.9,-0.26,-0.64
22,2024-02-04,-0.21,0.07,0.13
23,2024-05-26,1.63,-2.04,0.41
24,2024-09-04,-2.17,2.24,-0.07
