,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2004-12-07,0.0,0.0,0.0
1,2007-01-30,-1.06,1.29,-0.23
2,2011-10-24,1.04,-1.24,0.2
3,2017-02-26,-1.44,1.23,0.21
4,2018-01-12,0.6,-0.71,0.1
5,2019-01-21,0.14,0.04,-0.17
6,2019-02-05,-0.34,0.23,0.11
7,2019-02-25,1.55,-0.95,-0.61
8,2019-03-02,0.2,-0.11,-0.09
9,2019-04-01,-1.7,1.08,0.62
10,2019-08-29,6.48,-6.43,-0.05
11,2019-10-03,-5.72,5.7,0.02
12,2019-11-22,2.63,-1.99,-0.64
13,2019-12-27,-3.82,3.2,0.62
14,2020-02-03,0.45,-0.61,0.16
15,2020-03-11,-0.2,0.58,-0.38
16,2020-03-31,0.19,-0.49,0.3
17,2020-04-05,7.63,-7.7,0.07
18,2020-09-07,-6.63,6.75,-0.12
19,2020-10-16,-0.92,0.86,0.05
20,2020-11-11,4.28,-4.61,0.34
21,2020-12-01,-4.37,4.7,-0.34
22,2020-12-11,3.95,-3.63,-0.32
23,2020-12-31,-3.85,4.13,-0.29
24,2021-01-10,2.05,-2.42,0.37
25,2021-01-25,1.31,-1.15,-0.16
26,2021-01-30,-3.39,3.07,0.32
27,2021-02-19,-0.02,-0.05,0.07
28,2021-03-11,2.46,-2.17,-0.29
29,2021-03-25,-2.21,1.89,0.32
30,2021-04-05,11.98,-11.66,-0.32
31,2021-04-15,-11.24,11.29,-0.05
32,2021-04-25,4.97,-5.32,0.35
33,2021-08-18,-2.63,2.73,-0.1
34,2021-09-01,-3.12,2.4,0.72
35,2021-09-02,3.18,-2.35,-0.83
36,2021-09-17,-1.56,1.52,0.04
37,2021-11-26,-2.15,1.73,0.42
38,2021-12-30,2.0,-1.77,-0.23
39,2021-12-31,2.23,-1.33,-0.91
40,2022-01-10,-2.59,2.36,0.23
41,2022-01-30,0.29,-0.07,-0.23
42,2022-03-11,-0.61,-0.25,0.85
43,2022-03-31,-0.02,0.01,0.01
44,2022-10-06,1.72,-2.45,0.73
45,2022-10-07,3.03,-2.25,-0.78
46,2023-01-20,-3.73,3.64,0.1
47,2023-09-07,-2.1,1.58,0.52
48,2023-10-12,6.31,-5.61,-0.69
49,2024-11-28,-5.76,5.66,0.11
50,2024-12-05,-0.14,0.98,-0.83
51,2024-12-10,1.06,-1.12,0.06
52,2025-03-05,-0.14,-0.69,0.83
53,2025-03-10,6.42,-6.42,-0.01
54,2025-03-20,-8.2,8.24,-0.04
55,2025-03-28,2.86,-3.26,0.4
56,2025-04-09,5.3,-4.95,-0.35
57,2025-08-12,-7.37,7.41,-0.04
