,date,sand_area_percentage_change,water_area_percentage_change,vegetation_area_percentage_change
0,2003-01-16,0.0,0.0,0.0
1,2006-07-27,0.18,-0.21,0.04
2,2013-05-11,-0.07,0.06,0.01
3,2013-08-31,3.16,-3.19,0.03
4,2014-02-07,1.64,-1.63,-0.02
5,2014-11-06,-4.75,4.75,0.0
6,2015-08-05,11.11,-11.09,-0.03
7,2017-04-20,-8.61,8.57,0.04
8,2018-12-28,1.27,-1.23,-0.04
9,2019-02-26,0.74,-0.77,0.03
10,2019-03-23,-1.99,2.01,-0.02
11,2019-04-17,-0.17,0.12,0.06
12,2019-11-03,1.31,-1.29,-0.02
13,2019-12-22,-1.71,1.74,-0.03
14,2020-01-17,3.25,-3.25,0.0
15,2020-01-22,0.42,-0.42,0.0
16,2020-01-27,-4.68,4.69,-0.0
17,2020-02-11,1.41,-1.41,-0.0
18,2020-03-07,6.73,-6.73,0.0
19,2020-07-17,-1.36,1.25,0.11
20,2020-10-03,-7.08,7.19,-0.11
21,2022-01-01,44.49,-44.47,-0.01
22,2022-01-21,-0.6,0.61,-0.01
23,2022-02-25,-39.9,39.87,0.02
24,2022-05-01,36.5,-36.5,0.0
25,2022-09-09,-41.05,41.05,0.0
26,2022-09-17,3.85,-3.85,-0.01
27,2022-10-23,-1.47,1.45,0.02
28,2023-03-07,30.04,-30.04,-0.0
29,2023-06-10,-27.75,27.76,-0.0
30,2023-10-03,-4.85,4.87,-0.02
31,2023-11-12,27.88,-27.9,0.02
32,2023-12-01,-25.89,25.89,0.0
33,2024-02-19,2.08,-2.04,-0.04
34,2024-05-17,27.42,-27.41,-0.01
35,2024-10-22,-28.6,28.56,0.04
36,2024-12-03,-2.57,2.58,-0.0
37,2024-12-16,-0.54,0.55,-0.01
38,2025-01-15,0.11,-0.06,-0.05
39,2025-02-04,3.56,-3.59,0.03
40,2025-02-19,31.48,-31.47,-0.02
41,2025-03-01,-35.06,35.07,-0.02
42,2025-03-06,4.46,-4.46,-0.0
43,2025-07-24,-1.36,1.29,0.07
